Year,State,District,Crop,Season,Area(in Hectares),Production(in Tonnes)
2001,NAGALAND                      ,MON,Peas & beans (Pulses),Rabi,790,800
2001,NAGALAND                      ,MON,Potato,Whole year,320,4020
2001,NAGALAND                      ,MON,Rapeseed &Mustard,Rabi,1600,1000
2001,NAGALAND                      ,MON,Rice,Kharif,15100,21000
2001,NAGALAND                      ,MON,Sesamum,Rabi,1090,760
2001,NAGALAND                      ,MON,Small millets,Kharif,1790,1110
2001,NAGALAND                      ,MON,Soyabean,Kharif,2560,2970
2001,NAGALAND                      ,MON,Sugarcane,Whole year,110,4250
2001,NAGALAND                      ,MON,Sunflower,Kharif,110,120
2001,NAGALAND                      ,MON,Sunflower,Rabi,110,210
2001,NAGALAND                      ,MON,Tea,Whole year,40,130
2001,NAGALAND                      ,MON,Wheat,Rabi,750,1320
2001,NAGALAND                      ,PHEK,Arhar,Kharif,750,560
2001,NAGALAND                      ,PHEK,Bajra,Kharif,150,90
2001,NAGALAND                      ,PHEK,Barley,Rabi,400,820
2001,NAGALAND                      ,PHEK,Cotton(lint),Kharif,50,40
2001,NAGALAND                      ,PHEK,Gram,Rabi,100,100
2001,NAGALAND                      ,PHEK,Groundnut,Kharif,140,140
2001,NAGALAND                      ,PHEK,Jowar,Kharif,150,100
2001,NAGALAND                      ,PHEK,Linseed,Rabi,780,450
2001,NAGALAND                      ,PHEK,Maize,Kharif,7110,13260
2001,NAGALAND                      ,PHEK,Moong,Kharif,320,270
2001,NAGALAND                      ,PHEK,Peas & beans (Pulses),Kharif,280,220
2001,NAGALAND                      ,PHEK,Peas & beans (Pulses),Rabi,1100,1120
2001,NAGALAND                      ,PHEK,Potato,Whole year,700,8600
2001,NAGALAND                      ,PHEK,Rapeseed &Mustard,Rabi,1680,1660
2001,NAGALAND                      ,PHEK,Rice,Kharif,21730,38400
2001,NAGALAND                      ,PHEK,Sesamum,Kharif,630,500
2001,NAGALAND                      ,PHEK,Small millets,Kharif,1570,920
2001,NAGALAND                      ,PHEK,Soyabean,Kharif,2100,3100
2001,NAGALAND                      ,PHEK,Sunflower,Kharif,40,50
2001,NAGALAND                      ,PHEK,Sunflower,Rabi,100,90
2001,NAGALAND                      ,PHEK,Tea,Whole year,40,90
2001,NAGALAND                      ,PHEK,Wheat,Rabi,820,1310
2001,NAGALAND                      ,TUENSANG,Arhar,Kharif,700,450
2001,NAGALAND                      ,TUENSANG,Bajra,Kharif,180,110
2001,NAGALAND                      ,TUENSANG,Barley,Rabi,510,950
2001,NAGALAND                      ,TUENSANG,Cotton(lint),Kharif,50,50
2001,NAGALAND                      ,TUENSANG,Gram,Rabi,110,110
2001,NAGALAND                      ,TUENSANG,Groundnut,Rabi,100,110
2001,NAGALAND                      ,TUENSANG,Jowar,Kharif,220,160
2001,NAGALAND                      ,TUENSANG,Linseed,Rabi,590,320
2001,NAGALAND                      ,TUENSANG,Maize,Kharif,5850,11250
2001,NAGALAND                      ,TUENSANG,Moong,Kharif,280,210
2001,NAGALAND                      ,TUENSANG,Niger seed,Kharif,11000,4000
2001,NAGALAND                      ,TUENSANG,Peas & beans (Pulses),Kharif,240,200
2001,NAGALAND                      ,TUENSANG,Peas & beans (Pulses),Rabi,860,860
2001,NAGALAND                      ,TUENSANG,Potato,Whole year,370,4420
2001,NAGALAND                      ,TUENSANG,Rapeseed &Mustard,Rabi,1500,1500
2001,NAGALAND                      ,TUENSANG,Rice,Kharif,17610,22760
2001,NAGALAND                      ,TUENSANG,Sesamum,Rabi,500,540
2001,NAGALAND                      ,TUENSANG,Small millets,Kharif,1720,960
2001,NAGALAND                      ,TUENSANG,Soyabean,Kharif,1960,2400
2001,NAGALAND                      ,TUENSANG,Sunflower,Kharif,100,110
2001,NAGALAND                      ,TUENSANG,Sunflower,Rabi,50,40
2001,NAGALAND                      ,TUENSANG,Tea,Whole year,90,200
2001,NAGALAND                      ,TUENSANG,Wheat,Rabi,530,990
2001,NAGALAND                      ,WOKHA,Arhar,Kharif,830,740
2001,NAGALAND                      ,WOKHA,Bajra,Kharif,270,180
2001,NAGALAND                      ,WOKHA,Barley,Rabi,550,1050
2001,NAGALAND                      ,WOKHA,Cotton(lint),Kharif,40,30
2001,NAGALAND                      ,WOKHA,Gram,Rabi,170,160
2001,NAGALAND                      ,WOKHA,Groundnut,Kharif,190,200
2001,NAGALAND                      ,WOKHA,Jowar,Kharif,230,200
2001,NAGALAND                      ,WOKHA,Jute,Kharif,70,70
2001,NAGALAND                      ,WOKHA,Linseed,Rabi,940,800
2001,NAGALAND                      ,WOKHA,Maize,Kharif,4900,10350
2001,NAGALAND                      ,WOKHA,Moong,Kharif,270,260
2001,NAGALAND                      ,WOKHA,Niger seed,Kharif,18000,43000
2001,NAGALAND                      ,WOKHA,Peas & beans (Pulses),Kharif,350,270
2001,NAGALAND                      ,WOKHA,Peas & beans (Pulses),Rabi,1210,1180
2001,NAGALAND                      ,WOKHA,Potato,Whole year,450,5790
2001,NAGALAND                      ,WOKHA,Rapeseed &Mustard,Rabi,3380,3370
2001,NAGALAND                      ,WOKHA,Rice,Kharif,20040,30630
2001,NAGALAND                      ,WOKHA,Rice,Rabi,250,600
2001,NAGALAND                      ,WOKHA,Sesamum,Kharif,710,540
2001,NAGALAND                      ,WOKHA,Sesamum,Rabi,520,390
2001,NAGALAND                      ,WOKHA,Small millets,Kharif,960,580
2001,NAGALAND                      ,WOKHA,Soyabean,Kharif,3950,5480
2001,NAGALAND                      ,WOKHA,Sugarcane,Whole year,190,5500
2001,NAGALAND                      ,WOKHA,Sunflower,Kharif,70,70
2001,NAGALAND                      ,WOKHA,Sunflower,Rabi,50,60
2001,NAGALAND                      ,WOKHA,Tea,Whole year,90,240
2001,NAGALAND                      ,WOKHA,Wheat,Rabi,850,1750
2001,NAGALAND                      ,ZUNHEBOTO,Arhar,Kharif,870,690
2001,NAGALAND                      ,ZUNHEBOTO,Bajra,Kharif,140,80
2001,NAGALAND                      ,ZUNHEBOTO,Barley,Rabi,420,960
2001,NAGALAND                      ,ZUNHEBOTO,Cotton(lint),Kharif,60,70
2001,NAGALAND                      ,ZUNHEBOTO,Gram,Rabi,100,90
2001,NAGALAND                      ,ZUNHEBOTO,Groundnut,Kharif,90,110
2001,NAGALAND                      ,ZUNHEBOTO,Jowar,Kharif,200,140
2001,NAGALAND                      ,ZUNHEBOTO,Linseed,Rabi,690,430
2001,NAGALAND                      ,ZUNHEBOTO,Maize,Kharif,5320,11100
2001,NAGALAND                      ,ZUNHEBOTO,Moong,Kharif,300,220
2001,NAGALAND                      ,ZUNHEBOTO,Peas & beans (Pulses),Kharif,230,180
2001,NAGALAND                      ,ZUNHEBOTO,Peas & beans (Pulses),Rabi,910,870
2001,NAGALAND                      ,ZUNHEBOTO,Potato,Whole year,310,3710
2001,NAGALAND                      ,ZUNHEBOTO,Rapeseed &Mustard,Rabi,1480,1490
2001,NAGALAND                      ,ZUNHEBOTO,Rice,Kharif,16500,18210
2001,NAGALAND                      ,ZUNHEBOTO,Sesamum,Kharif,660,570
2001,NAGALAND                      ,ZUNHEBOTO,Small millets,Kharif,1670,950
2001,NAGALAND                      ,ZUNHEBOTO,Soyabean,Kharif,4000,5420
2001,NAGALAND                      ,ZUNHEBOTO,Sugarcane,Whole year,160,5080
2001,NAGALAND                      ,ZUNHEBOTO,Sunflower,Kharif,60,70
2001,NAGALAND                      ,ZUNHEBOTO,Sunflower,Rabi,100,80
2001,NAGALAND                      ,ZUNHEBOTO,Tea,Whole year,70,150
2001,NAGALAND                      ,ZUNHEBOTO,Wheat,Rabi,610,1180
2001,ORISSA                        ,ANGUL,Coriander,Whole year,1340,550
2001,ORISSA                        ,ANGUL,Dry chillies,Whole year,3140,2670
2001,ORISSA                        ,ANGUL,Dry ginger,Kharif,470,940
2001,ORISSA                        ,ANGUL,Garlic,Whole year,1210,3840
2001,ORISSA                        ,ANGUL,Groundnut,Kharif,5076,3615
2001,ORISSA                        ,ANGUL,Horse-gram,Kharif,6540,1837.7
2001,ORISSA                        ,ANGUL,Maize,Kharif,983,338.5
2001,ORISSA                        ,ANGUL,Moong,Kharif,3417,478.9
2001,ORISSA                        ,ANGUL,Niger seed,Rabi,450,160
2001,ORISSA                        ,ANGUL,Onion,Whole year,2260,24180
2001,ORISSA                        ,ANGUL,Potato,Whole year,490,5212.6
2001,ORISSA                        ,ANGUL,Ragi,Kharif,183,60
2001,ORISSA                        ,ANGUL,Rapeseed &Mustard,Rabi,902,94.7
2001,ORISSA                        ,ANGUL,Rice,Kharif,113000,184800
2001,ORISSA                        ,ANGUL,Sesamum,Kharif,7023,1319.1
2001,ORISSA                        ,ANGUL,Sugarcane,Whole year,173,9570.9
2001,ORISSA                        ,ANGUL,Sweet potato,Whole year,1540,12460
2001,ORISSA                        ,ANGUL,Turmeric,Whole year,290,680
2001,ORISSA                        ,ANGUL,Urad,Kharif,5199,878.6
2001,ORISSA                        ,ANGUL,Wheat,Rabi,110,170.3
2001,ORISSA                        ,BALASORE,Arhar,Kharif,270,170
2001,ORISSA                        ,BALASORE,Castor seed,Kharif,120,60
2001,ORISSA                        ,BALASORE,Castor seed,Rabi,150,70
2001,ORISSA                        ,BALASORE,Coriander,Whole year,1480,730
2001,ORISSA                        ,BALASORE,Dry chillies,Whole year,3680,3120
2001,ORISSA                        ,BALASORE,Dry ginger,Kharif,590,1220
2001,ORISSA                        ,BALASORE,Garlic,Whole year,360,1140
2001,ORISSA                        ,BALASORE,Gram,Rabi,160,100
2001,ORISSA                        ,BALASORE,Groundnut,Kharif,1170,1166.9
2001,ORISSA                        ,BALASORE,Jute,Kharif,800,5540
2001,ORISSA                        ,BALASORE,Maize,Kharif,7,5.3
2001,ORISSA                        ,BALASORE,Mesta,Kharif,180,700
2001,ORISSA                        ,BALASORE,Moong,Kharif,2452,610.6
2001,ORISSA                        ,BALASORE,Onion,Whole year,570,5400
2001,ORISSA                        ,BALASORE,Other  Rabi pulses,Rabi,770,870
2001,ORISSA                        ,BALASORE,Potato,Whole year,257,2793.1
2001,ORISSA                        ,BALASORE,Rapeseed &Mustard,Rabi,709,178.7
2001,ORISSA                        ,BALASORE,Rice,Kharif,247000,433620
2001,ORISSA                        ,BALASORE,Safflower,Rabi,50,30
2001,ORISSA                        ,BALASORE,Sannhamp,Whole year,1220,5760
2001,ORISSA                        ,BALASORE,Sesamum,Kharif,269,76.2
2001,ORISSA                        ,BALASORE,Sugarcane,Whole year,157,6604.5
2001,ORISSA                        ,BALASORE,Sunflower,Rabi,200,100
2001,ORISSA                        ,BALASORE,Sweet potato,Whole year,950,7740
2001,ORISSA                        ,BALASORE,Turmeric,Whole year,810,1930
2001,ORISSA                        ,BALASORE,Urad,Kharif,833,278.6
2001,ORISSA                        ,BALASORE,Wheat,Rabi,79,69.9
2001,ORISSA                        ,BHADRAK,Arhar,Kharif,20,20
2001,ORISSA                        ,BHADRAK,Castor seed,Rabi,80,40
2001,ORISSA                        ,BHADRAK,Coriander,Whole year,260,130
2001,ORISSA                        ,BHADRAK,Dry chillies,Whole year,1880,1580
2001,ORISSA                        ,BHADRAK,Dry ginger,Kharif,160,290
2001,ORISSA                        ,BHADRAK,Garlic,Whole year,170,530
2001,ORISSA                        ,BHADRAK,Gram,Rabi,40,20
2001,ORISSA                        ,BHADRAK,Groundnut,Kharif,128,113.8
2001,ORISSA                        ,BHADRAK,Horse-gram,Kharif,14,3.4
2001,ORISSA                        ,BHADRAK,Jute,Kharif,79,550
2001,ORISSA                        ,BHADRAK,Moong,Kharif,4054,1009.4
2001,ORISSA                        ,BHADRAK,Onion,Whole year,440,3890
2001,ORISSA                        ,BHADRAK,Other  Rabi pulses,Rabi,220,120
2001,ORISSA                        ,BHADRAK,Potato,Whole year,64,581.6
2001,ORISSA                        ,BHADRAK,Rapeseed &Mustard,Rabi,78,10.8
2001,ORISSA                        ,BHADRAK,Rice,Kharif,156000,300300
2001,ORISSA                        ,BHADRAK,Sannhamp,Whole year,10,70
2001,ORISSA                        ,BHADRAK,Sesamum,Kharif,71,7.2
2001,ORISSA                        ,BHADRAK,Sugarcane,Whole year,143,8424.7
2001,ORISSA                        ,BHADRAK,Sunflower,Rabi,170,100
2001,ORISSA                        ,BHADRAK,Sweet potato,Whole year,80,690
2001,ORISSA                        ,BHADRAK,Turmeric,Whole year,230,530
2001,ORISSA                        ,BHADRAK,Urad,Kharif,2850,641.8
2001,ORISSA                        ,BHADRAK,Wheat,Rabi,26,21.3
2001,ORISSA                        ,BOLANGIR,Arhar,Kharif,10010,4750
2001,ORISSA                        ,BOLANGIR,Castor seed,Kharif,380,130
2001,ORISSA                        ,BOLANGIR,Castor seed,Rabi,200,80
2001,ORISSA                        ,BOLANGIR,Coriander,Whole year,210,10
2001,ORISSA                        ,BOLANGIR,Cotton(lint),Kharif,16060,12940
2001,ORISSA                        ,BOLANGIR,Dry chillies,Whole year,3760,2910
2001,ORISSA                        ,BOLANGIR,Dry ginger,Kharif,260,320
2001,ORISSA                        ,BOLANGIR,Garlic,Whole year,240,760
2001,ORISSA                        ,BOLANGIR,Gram,Rabi,1210,570
2001,ORISSA                        ,BOLANGIR,Groundnut,Kharif,1419,1139.5
2001,ORISSA                        ,BOLANGIR,Horse-gram,Kharif,22883,6223
2001,ORISSA                        ,BOLANGIR,Jowar,Kharif,960,710
2001,ORISSA                        ,BOLANGIR,Linseed,Rabi,70,10
2001,ORISSA                        ,BOLANGIR,Maize,Kharif,524,228
2001,ORISSA                        ,BOLANGIR,Masoor,Rabi,730,250
2001,ORISSA                        ,BOLANGIR,Mesta,Kharif,1940,5550
2001,ORISSA                        ,BOLANGIR,Moong,Kharif,7220,1173.3
2001,ORISSA                        ,BOLANGIR,Onion,Whole year,1090,8280
2001,ORISSA                        ,BOLANGIR,Other  Rabi pulses,Rabi,2420,1260
2001,ORISSA                        ,BOLANGIR,Other Kharif pulses,Kharif,4160,2130
2001,ORISSA                        ,BOLANGIR,Potato,Whole year,52,443
2001,ORISSA                        ,BOLANGIR,Ragi,Kharif,1209,470.3
2001,ORISSA                        ,BOLANGIR,Rapeseed &Mustard,Rabi,376,36.8
2001,ORISSA                        ,BOLANGIR,Rice,Kharif,208000,317460
2001,ORISSA                        ,BOLANGIR,Safflower,Rabi,170,60
2001,ORISSA                        ,BOLANGIR,Sannhamp,Whole year,2330,7220
2001,ORISSA                        ,BOLANGIR,Sesamum,Kharif,4776,855
2001,ORISSA                        ,BOLANGIR,Small millets,Kharif,2230,840
2001,ORISSA                        ,BOLANGIR,Sugarcane,Whole year,732,42398.9
2001,ORISSA                        ,BOLANGIR,Sunflower,Rabi,730,710
2001,ORISSA                        ,BOLANGIR,Sweet potato,Whole year,3410,27640
2001,ORISSA                        ,BOLANGIR,Tobacco,Whole year,230,70
2001,ORISSA                        ,BOLANGIR,Turmeric,Whole year,70,160
2001,ORISSA                        ,BOLANGIR,Urad,Kharif,7795,1391.5
2001,ORISSA                        ,BOLANGIR,Wheat,Rabi,257,355.2
2001,ORISSA                        ,BOUDH,Arhar,Kharif,2970,2670
2001,ORISSA                        ,BOUDH,Castor seed,Kharif,20,20
2001,ORISSA                        ,BOUDH,Castor seed,Rabi,40,30
2001,ORISSA                        ,BOUDH,Coriander,Whole year,310,150
2001,ORISSA                        ,BOUDH,Cotton(lint),Kharif,240,140
2001,ORISSA                        ,BOUDH,Dry chillies,Whole year,880,730
2001,ORISSA                        ,BOUDH,Dry ginger,Kharif,80,10
2001,ORISSA                        ,BOUDH,Garlic,Whole year,130,410
2001,ORISSA                        ,BOUDH,Gram,Rabi,390,140
2001,ORISSA                        ,BOUDH,Groundnut,Kharif,34,27.4
2001,ORISSA                        ,BOUDH,Horse-gram,Kharif,3615,907.4
2001,ORISSA                        ,BOUDH,Maize,Kharif,322,102.1
2001,ORISSA                        ,BOUDH,Mesta,Kharif,170,390
2001,ORISSA                        ,BOUDH,Moong,Kharif,2736,375.5
2001,ORISSA                        ,BOUDH,Niger seed,Kharif,150,40
2001,ORISSA                        ,BOUDH,Onion,Whole year,540,5780
2001,ORISSA                        ,BOUDH,Other  Rabi pulses,Rabi,2410,1210
2001,ORISSA                        ,BOUDH,Other Kharif pulses,Kharif,60,20
2001,ORISSA                        ,BOUDH,Potato,Whole year,53,393.2
2001,ORISSA                        ,BOUDH,Ragi,Kharif,11,3.6
2001,ORISSA                        ,BOUDH,Rapeseed &Mustard,Rabi,217,13.7
2001,ORISSA                        ,BOUDH,Rice,Kharif,70000,87120
2001,ORISSA                        ,BOUDH,Sesamum,Kharif,2055,279.4
2001,ORISSA                        ,BOUDH,Small millets,Kharif,120,40
2001,ORISSA                        ,BOUDH,Sugarcane,Whole year,76,3317.6
2001,ORISSA                        ,BOUDH,Sunflower,Rabi,250,370
2001,ORISSA                        ,BOUDH,Sweet potato,Whole year,340,2720
2001,ORISSA                        ,BOUDH,Turmeric,Whole year,70,160
2001,ORISSA                        ,BOUDH,Urad,Kharif,612,100.4
2001,ORISSA                        ,BOUDH,Wheat,Rabi,61,66.1
2001,ORISSA                        ,BURAGARH,Arhar,Kharif,2420,2300
2001,ORISSA                        ,BURAGARH,Castor seed,Rabi,50,20
2001,ORISSA                        ,BURAGARH,Coriander,Whole year,340,170
2001,ORISSA                        ,BURAGARH,Dry chillies,Whole year,5120,4300
2001,ORISSA                        ,BURAGARH,Dry ginger,Kharif,410,840
2001,ORISSA                        ,BURAGARH,Garlic,Whole year,140,440
2001,ORISSA                        ,BURAGARH,Gram,Rabi,360,170
2001,ORISSA                        ,BURAGARH,Groundnut,Kharif,15865,13216.5
2001,ORISSA                        ,BURAGARH,Horse-gram,Kharif,1198,370.2
2001,ORISSA                        ,BURAGARH,Jowar,Kharif,120,70
2001,ORISSA                        ,BURAGARH,Maize,Kharif,33,29.7
2001,ORISSA                        ,BURAGARH,Mesta,Kharif,1580,5590
2001,ORISSA                        ,BURAGARH,Moong,Kharif,11061,2274.1
2001,ORISSA                        ,BURAGARH,Niger seed,Rabi,20,10
2001,ORISSA                        ,BURAGARH,Onion,Whole year,410,3410
2001,ORISSA                        ,BURAGARH,Other  Rabi pulses,Rabi,1820,1940
2001,ORISSA                        ,BURAGARH,Potato,Whole year,364,3678.2
2001,ORISSA                        ,BURAGARH,Ragi,Kharif,4,2
